views,retweets,quotes,likes,bookmarks,tweet,profile_picture,name,profile_handle,profile_url,tweet_timing,tweet_date,tweet_id,tweet_url
,"2,439",,,,"62 years after Brown v. Board, we still have too many segregated schools. We have to ensure equal opportunity for all of our kids.",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,9:59 AM,"May 17, 2016",732616576546004992,https://www.twitter.com/HillaryClinton/status/732616576546004992
,1,,"4,541",,"Being president isn't like being on a reality show.

We can't afford a candidate who treats it like one.",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,7:07 PM,"May 16, 2016",732392120686903296,https://www.twitter.com/HillaryClinton/status/732392120686903296
,1,,"2,404",,(It's only Wednesday.),https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,4:22 PM,"May 18, 2016",733075267183378432,https://www.twitter.com/HillaryClinton/status/733075267183378432
,"3,355",,,,America has always been about working together to get things done.,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,2:14 PM,"May 18, 2016",733043070791520257,https://www.twitter.com/HillaryClinton/status/733043070791520257
,"1,512",,,,Let's make it easier to raise a family in America. http://hrc.io/1XzK321,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,7:54 AM,"May 18, 2016",,https://www.twitter.comhttps://t.co/aoTlReHn6M
,"2,047",,,,"Hillary just won Kentucky, but this election is just getting started. Chip in now if you've got her back: http://hrc.io/1swOL50",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,8:12 PM,"May 17, 2016",,https://www.twitter.comhttps://t.co/8qYPHIje8I
,"1,122",,,,It's middle-class families that need a raise—not millionaires and billionaires. http://hrc.io/1TnWDj1,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,6:27 AM,"May 18, 2016",,https://www.twitter.comhttps://t.co/1rTh78IFs2
,6,,"4,492",,The safety of our kids is more important than the interests of the NRA. Our leaders should act like it.,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,2:04 PM,"May 19, 2016",733402964375699457,https://www.twitter.com/HillaryClinton/status/733402964375699457
,"1,818",,,,"""Do you think Donald Trump is qualified to be president?"" —@ChrisCuomo

""No, I do not."" —Hillary",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,10:55 AM,"May 19, 2016",,https://www.twitter.com/ChrisCuomo
,22,,"1,720",,"""I know how hard this job is. You need steadiness as well as strength and smarts... Donald Trump is not qualified."" —Hillary on @CNN",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,10:59 AM,"May 19, 2016",,https://www.twitter.com/CNN
,"2,444",,,,We can't sit by while extreme politicians attack women's basic rights. Not only is this unconstitutional—it's wrong.OKLAHOMA CITY (AP) - The Oklahoma Legislature has passed a bill that would make performing an abortion a felony.,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,"May 19, 201610:40 AM","May 19, 2016",733351592477532160,https://www.twitter.com/HillaryClinton/status/733351592477532160
,1,,674,,"Donald Trump named 11 judges he would consider nominating to the Supreme Court.

Here's what's at stake. http://hrc.io/1U1DulP",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,8:46 AM,"May 19, 2016",,https://www.twitter.comhttps://t.co/Ft3TmCeeEA
,"2,922",,,,"""Speaking is hard for me, but come January, I want to say these two words: Madam President."" —@GabbyGiffords",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,8:15 AM,"May 19, 2016",,https://www.twitter.com/GabbyGiffords
,"1,412",,,,Two Kentucky churches came together for a special service.,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,5:12 PM,"May 18, 2016",733087798803103744,https://www.twitter.com/HillaryClinton/status/733087798803103744
,1,,"1,330",,"""The threat that Donald Trump poses is so dramatic to our country, to our democracy."" —Hillary on @CNN",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,11:03 AM,"May 19, 2016",,https://www.twitter.com/CNN
,"1,127",,,,“I’m going after him exactly on those issues and statements that are divisive and dangerous.” —Hillary on @realDonaldTrump,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,11:07 AM,"May 19, 2016",,https://www.twitter.com/realDonaldTrump
,"1,552",,,,"""Trump took out a field that couldn’t criticize him on issues because they fundamentally agreed with him."" —Hillary on the GOP primary",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,11:10 AM,"May 19, 2016",733359063581478912,https://www.twitter.com/HillaryClinton/status/733359063581478912
,"1,505",,,,"""It sends a message of disrespect and makes the situation inside those countries more difficult."" —Hillary on Trump's anti-Muslim rhetoric",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,10:53 AM,"May 19, 2016",733354913649070080,https://www.twitter.com/HillaryClinton/status/733354913649070080
,435,,,,El voto del Senado hoy sobre Zika es un paso importante para combatirlo—pero no es suficiente. Los republicanos deberían aprobar presupuesto,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,12:39 PM,"May 19, 2016",733381497303015426,https://www.twitter.com/HillaryClinton/status/733381497303015426
,3,,"7,761",,"You're wrong, @realDonaldTrump. We can uphold Second Amendment rights while preventing senseless gun violence.",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,1:31 PM,"May 20, 2016",,https://www.twitter.com/realDonaldTrump
,"2,520",,,,"A candidate who roots for his own gain at the expense of American families isn't just heartless. He's disqualified.Donald Trump in 2006: I ""sort of hope"" the real estate market tanks http://cnn.it/1sv2SXW",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,"May 19, 20168:39 PM","May 19, 2016",733502420924399617,https://www.twitter.com/HillaryClinton/status/733502420924399617
,"2,398",,,,"""Investing in the health and education of women...is essential to improving global prosperity."" —Hillary #TBT",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,5:42 PM,"May 19, 2016",,https://www.twitter.com/hashtag/TBT?src=hashtag_click
,1,,"2,797",,"The United States presidency requires steadiness as well as strength and smarts.

Donald Trump is not qualified.",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,2:16 PM,"May 20, 2016",733768274970857473,https://www.twitter.com/HillaryClinton/status/733768274970857473
,"2,883",,,,"We can't accept this as ""normal."" #StopGunViolence",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,3:07 PM,"May 21, 2016",,https://www.twitter.com/hashtag/StopGunViolence?src=hashtag_click
,962,,,,"Para muchos, los ingresos ya no rinden tanto como antes.",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,2:07 PM,"May 21, 2016",734128406841827328,https://www.twitter.com/HillaryClinton/status/734128406841827328
,4,,"4,535",,"This week, Donald Trump proved just how dangerous he'd be as president. http://hrc.io/20kcP5v",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,1:05 PM,"May 21, 2016",,https://www.twitter.comhttps://t.co/wu18YIWuRh
,5,,"2,532",,These moms want to make sure no other family has to lose a child to senseless violence.,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,3:57 PM,"May 21, 2016",734156204432183297,https://www.twitter.com/HillaryClinton/status/734156204432183297
,812,,,,Hillary Clinton tiene un plan para que todos puedan salir adelante. http://hrc.io/1Tkr7o3,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,6:38 PM,"May 20, 2016",,https://www.twitter.comhttps://t.co/QaW4GZHAoH
"3,002",6,"4,960",1,1,Donald Trump is questioning Hillary's qualifications to be president. Let's dig into that.,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,11:08 AM,"May 21, 2016",734083422419714048,https://www.twitter.com/HillaryClinton/status/734083422419714048
"3,226",4,"8,612",1,1,"Do all the good you can, for all the people you can, for as long as you can.",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,8:01 AM,"May 22, 2016",734398804158468096,https://www.twitter.com/HillaryClinton/status/734398804158468096
,1,,"2,594",,There are too many parents across the country with stories like this one.,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,3:18 PM,"May 22, 2016",734508643886850053,https://www.twitter.com/HillaryClinton/status/734508643886850053
,675,,,,"“Mentiroso"", ""fraude"", “xenófobo"" y otras cosas que líderes republicanos dicen sobre Trump. http://hrc.io/243cpBu",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,10:52 AM,"May 22, 2016",,https://www.twitter.comhttps://t.co/QnPOgws3F7
,2,,"3,880",,"Unions helped build the middle class, so when Republicans attack unions, they're attacking millions of Americans.",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,6:10 AM,"May 23, 2016",734733197032951808,https://www.twitter.com/HillaryClinton/status/734733197032951808
,581,,,,Tune in to watch Hillary address the 2016 @SEIU International Convention. http://on.msnbc.com/25hXmdb,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,10:49 AM,"May 23, 2016",,https://www.twitter.com/SEIU
,"2,340",,,,"""If fighting for equal pay, paid family leave, and affordable child care is playing the 'woman card,' then deal me in"" —Hillary to the @SEIU",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,11:18 AM,"May 23, 2016",,https://www.twitter.com/SEIU
